Denoised_Signal
-6.725096252452424
10.110234980705698
-8.172436982136027
-0.04373947690869073
2.5437685267319594
-3.0192650782283437
-12.449327077031718
4.336837980521544
3.2947276120753486
-6.844986117010123
3.885458043476028
3.779643993121276
-13.077728230599412
4.710545982408803
12.99159632354457
0.037610760806472854
3.7763579408048713
1.9184653865522705e-13
0.0
-9.237055564881302e-14
5.684341886080802e-14
12.958155424552182
-10.519950147080195
4.056523689365967
9.253557487718766
-2.371313133437326
-7.43955080434403
11.602437365677332
10.459599978711303
-11.046448273678749
0.6047244844170834
4.2871920353815085
-11.687755864052669
-7.8383342071771125
7.017600024079741
4.204292743160011
-9.063499227446187
11.252382130739242
-2.3848695863181675
-7.839305104376685
-3.6868432306980523
5.201650094849079
3.7317077475380103
-4.376561233797673
16.32277770778441
-0.9228328982187577
-7.870854642517578
5.628163541745749
8.990577934437198
-10.779757063309816
11.390872562961931
2.5579538487363607e-13
3.836930773104541e-13
-0.5499058910075263
11.129318518753266
-10.866704705745036
-11.962625417107365
6.338987918510199
-3.3123830587336656
-8.132984657941542
5.043418382393085
-4.07864362419749
-19.624139211827412
-10.988070373938534
8.135453565515029
3.7451657481634157
-12.282929086486014
6.8402045630254165
-6.091821312623381
-18.484014594046638
-9.408366384296045
3.846629695886506
-7.570714984342267
-8.06095371084664
12.848324724157933
-7.098331193736378
-12.201846977737347
6.544863125383635
0.05448080350673479
-9.092872346051848
-5.188211043939063
-8.980539618508395
-13.232508332423695
-10.804442417832618
4.293728602789855
1.0800109725561953
-6.913612215529085
28.43917972940244
28.65547128658116
15.815803666518448
32.83970424414386
27.838745044766284
7.280220015202993
11.444454642405908
11.536430403564722
-4.906964896679405
-16.799037969044406
6.206032819312185
-8.814059848542371
-21.864083752931595
-2.4695475705533454
16.465471018002823
15.802368234489656
12.68051431397189
30.116513053506736
28.311723624498114
14.9959203219261
25.27874940825626
-5.383123885240181
-30.966232080303563
0.5466963171102179
-10.465852464811878
-18.299383630268526
-10.524331837162602
-3.252624468002484
-4.008092400587106
-7.496557094719346
3.801041732245011
-5.219690106830303
-16.380544716265934
-8.998362909210783
-0.9227938637702664
-16.366799235370994
-13.894077768503806
6.935313449306797
-18.21961520568467
-17.11115537893214
-9.957026657407283
-2.379168727081545
-13.43240052120084
-0.22158903070690883
15.060659557450293
-10.94076994184914
-14.137986590396014
16.212053217046815
-15.485689254067601
-10.701490145016471
5.21543695652597
-9.078065723135087
-9.995651793703288
-1.3949381078338092
3.4701923334419575
-18.89015445244718
-2.8055289014136164
-1.3217673085830874
-19.713881100831408
-7.477788660700703
1.630971607681662
7.514150430985133
14.589388664849025
30.047077939375193
33.27732822717632
19.346341185152447
15.723781407505221
32.1764728319978
9.584877242888005
-6.5408746509365905
-1.171726060460152
-27.27820877305034
-18.22165134852966
-3.6782248113326865
8.314965571407516
8.661177034882815
18.37310439182498
32.59921689121611
10.487965831669378
6.031803924168823
28.04619689250591
9.774960528870714
-12.827010505799738
-4.890605324475448
-2.1169029114807714
-20.31653391363925
-12.831518668017562
0.8394702475161182
-8.87173182849028
-19.418863435609357
3.4378415529837127
-1.184674109066247
-6.415133007174472
14.428773890056213
27.977024721493045
16.24470038465799
12.713702415263263
29.840588659327764
12.775714055182888
-5.231663510732593
0.5194630522303854
-16.300346807284324
-28.558892056887263
-17.086527065634765
-7.9740793054718
-22.89399543067347
-15.832480221241408
1.5507920186289752
-14.752439078498938
-21.09134242959506
-4.857158636168055
-13.061827202396266
-20.663621534169234
-6.935427466923144
6.0557477593300995
-10.482510763301669
-4.528167571578887
10.833247057403025
-19.38577659970318
-13.646768139760843
2.9974014844018413
-4.538044038621397
-8.501476831031804
9.694495430189427
15.520462199805
7.867678407322121
10.911830990661215
25.34440542332396
20.82126096548098
12.50330453825321
19.280296900382574
8.725115601194013
-5.179745521388668e-13
2.7000623958883807e-13
-4.06034866173888
-20.946729370307594
-12.44523245695041
1.8189660260382094
